ProviderKey,PurchasePriceExclVat_CHF,SuggestedRetailPriceInclVat_CHF,VatRatePercentage
STX_197600666672,141.00,199,8.1
STX_197600682986,148.50,209,8.1
STX_197600655379,187.50,249,8.1
STX_196609340262,171.00,239,8.1
STX_196609340316,139.50,199,8.1
STX_196609340361,134.50,189,8.1
STX_197862956191,100.50,159,8.1
STX_197862958089,156.00,219,8.1
STX_197862956733,155.00,219,8.1
STX_197862958805,156.00,219,8.1
STX_197602585629,156.00,219,8.1
STX_197602592733,118.50,169,8.1
STX_197602590500,259.00,319,8.1
STX_197602586541,139.50,199,8.1
STX_197602587210,196.50,259,8.1
STX_198483484650,142.00,199,8.1
STX_198483479076,173.50,239,8.1
STX_886916604088,263.00,329,8.1
STX_886916604132,341.00,419,8.1
STX_886916604064,533.00,619,8.1
STX_886916604149,304.50,379,8.1
STX_198483484988,149.50,209,8.1
STX_198483484100,128.50,189,8.1
STX_198483480799,161.00,229,8.1
STX_196608220404,269.00,339,8.1
STX_196608220428,191.00,269,8.1
STX_196608220442,236.50,309,8.1
STX_196608220411,216.50,279,8.1
STX_196608220466,235.00,319,8.1
STX_196608220435,217.50,289,8.1
STX_196608220459,248.00,319,8.1
STX_196074787029,249.00,319,8.1
STX_197298404662,156.00,219,8.1
STX_197298067591,391.00,459,8.1
STX_197298067478,315.50,389,8.1
STX_197298016353,615.00,709,8.1
STX_197298735384,190.00,249,8.1
STX_197298312592,415.00,489,8.1
STX_197298799539,300.50,369,8.1
STX_197298799614,173.50,239,8.1
STX_197298799577,180.00,239,8.1
STX_197298070959,192.50,259,8.1
STX_197298670791,180.00,239,8.1
STX_198481070343,114.50,169,8.1
STX_198481067961,127.00,189,8.1
STX_198481069774,122.00,149,8.1
STX_198481067503,121.00,149,8.1
STX_197863221786,118.50,169,8.1
STX_197863317052,116.00,169,8.1
STX_197863209708,112.00,169,8.1
STX_197863306612,124.50,149,8.1
STX_197863270593,104.50,159,8.1
STX_197298621090,162.50,229,8.1
STX_197298621052,173.50,239,8.1
STX_197298621069,185.00,249,8.1
STX_197298365710,212.50,279,8.1
STX_197298611923,165.00,229,8.1
STX_197298611893,165.00,229,8.1
STX_197298611978,165.00,229,8.1
STX_197298611886,151.00,209,8.1
STX_197298737395,79.50,139,8.1
STX_197298148344,122.00,149,8.1
STX_196074462285,87.00,139,8.1
STX_196074462254,122.00,149,8.1
STX_196074462339,118.50,169,8.1
STX_197298534109,455.50,539,8.1
STX_196074838752,176.00,239,8.1
STX_196074838769,644.00,739,8.1
STX_196074838684,167.50,239,8.1
STX_197298737784,212.50,279,8.1
STX_197298737913,220.00,289,8.1
STX_197298641357,215.00,279,8.1
STX_197298641289,156.00,219,8.1
STX_197298641234,271.50,339,8.1
STX_197298641241,148.50,209,8.1
STX_197298448147,209.00,279,8.1
STX_197298603461,138.50,199,8.1
STX_197298603348,124.50,149,8.1
STX_197298487160,190.00,249,8.1
STX_197298487221,205.00,269,8.1
STX_197298487184,187.50,249,8.1
STX_197298764063,162.50,229,8.1
STX_197298764131,94.50,149,8.1
STX_197298764186,372.50,459,8.1
STX_197298655651,190.00,239,8.1
STX_197298396998,133.50,189,8.1
STX_197298396882,161.00,229,8.1
STX_197298739085,157.50,219,8.1
STX_197298739023,131.00,189,8.1
STX_197298739108,165.00,229,8.1
STX_197298739177,121.00,149,8.1
STX_197298739030,157.50,219,8.1
STX_197298808071,222.50,299,8.1
STX_197298808026,149.50,209,8.1
STX_197298808064,253.00,329,8.1
STX_197298643511,241.50,319,8.1
STX_197298434065,270.50,339,8.1
STX_197298745253,201.50,269,8.1
STX_197298745307,162.50,249,8.1
STX_197298745222,133.50,189,8.1
STX_197298745215,144.50,209,8.1
STX_197298745161,123.50,149,8.1
STX_197298533645,221.50,289,8.1
STX_197298533751,279.00,349,8.1
STX_197298533744,185.00,249,8.1
STX_197298862455,199.00,259,8.1
STX_197298862523,166.00,229,8.1
STX_197298862585,127.00,179,8.1
STX_197298862547,343.50,419,8.1
STX_197298862554,155.00,219,8.1
STX_197298742207,284.50,349,8.1
STX_196074146536,214.00,279,8.1
STX_196074146352,152.50,209,8.1
STX_196074146529,157.50,219,8.1
STX_196074146345,156.00,219,8.1
STX_196074146475,144.50,209,8.1
STX_196074146512,168.50,239,8.1
STX_196074146505,212.50,279,8.1
STX_196074146369,212.50,279,8.1
STX_196074146499,168.50,219,8.1
STX_196074146383,161.00,229,8.1
STX_197298810906,124.50,149,8.1
STX_197298810920,127.00,189,8.1
STX_197298810913,133.50,189,8.1
STX_197298810890,176.00,239,8.1
STX_220115300875,212.50,279,8.1
STX_197298622769,162.50,229,8.1
STX_197298622844,105.50,159,8.1
STX_197298622790,173.50,239,8.1
STX_197298855143,276.50,339,8.1
STX_197298974509,165.00,229,8.1
STX_197298974646,173.50,239,8.1
STX_197298860857,167.50,229,8.1
STX_197298860383,173.50,239,8.1
STX_194851201881,221.50,289,8.1
STX_196074184941,107.00,159,8.1
STX_196074987511,185.00,249,8.1
STX_196074987559,178.50,239,8.1
STX_196074987429,119.50,149,8.1
STX_197298799706,236.50,309,8.1
STX_197298669313,162.50,229,8.1
STX_197298740500,222.50,289,8.1
STX_197298602266,105.50,159,8.1
STX_197298602235,254.00,319,8.1
STX_197298602167,104.50,159,8.1
STX_197298602129,118.50,169,8.1
STX_197298602112,108.00,159,8.1
STX_197298828420,166.00,229,8.1
STX_197298828383,170.00,239,8.1
STX_197298828376,166.00,229,8.1
STX_197298828338,170.00,239,8.1
STX_197298736534,134.50,189,8.1
STX_197298862103,275.50,339,8.1
STX_197298956307,407.50,479,8.1
STX_197298673723,178.50,239,8.1
STX_197298673624,165.00,229,8.1
STX_197298673600,131.00,189,8.1
STX_197298955591,214.00,279,8.1
STX_197298955669,219.00,289,8.1
STX_197298955706,385.00,459,8.1
STX_197298955652,200.00,269,8.1
STX_197298955560,153.50,219,8.1
STX_197298609548,256.50,319,8.1
STX_197298609593,171.00,239,8.1
STX_197298609586,165.00,229,8.1
STX_197298609623,146.00,209,8.1
STX_197298609616,254.00,319,8.1
STX_197298609685,162.50,229,8.1
STX_197298593731,168.50,239,8.1
STX_197298593595,327.00,419,8.1
STX_197298593632,221.50,299,8.1
STX_197298965705,133.50,189,8.1
STX_197298965569,133.50,189,8.1
STX_197298801935,246.50,319,8.1
STX_197298801829,166.00,229,8.1
STX_197298801805,141.00,199,8.1
STX_197298801898,181.00,239,8.1
STX_197298801867,156.00,219,8.1
STX_197298801911,156.00,219,8.1
STX_197298597838,116.00,169,8.1
STX_197298597845,152.50,209,8.1
STX_197298597722,131.00,189,8.1
STX_197298597685,209.00,279,8.1
STX_197298597715,155.00,219,8.1
STX_197298810531,128.50,189,8.1
STX_197298810579,116.00,169,8.1
STX_197298810616,121.00,149,8.1
STX_197298810609,156.00,219,8.1
STX_197298913973,254.00,319,8.1
STX_197298914093,199.00,259,8.1
STX_197298827683,191.00,249,8.1
STX_197298827768,178.50,239,8.1
STX_197298827713,191.00,259,8.1
STX_197298798709,235.00,309,8.1
STX_197298798778,112.00,169,8.1
STX_197298798877,127.00,189,8.1
STX_197298798754,167.50,239,8.1
STX_197298798761,152.50,219,8.1
STX_197298798846,123.50,149,8.1
STX_197298798730,202.50,269,8.1
STX_197298796293,149.50,209,8.1
STX_197298796378,183.50,249,8.1
STX_197298864664,202.50,269,8.1
STX_197298864688,209.00,279,8.1
STX_197298864770,199.00,259,8.1
STX_197298864800,270.50,239,8.1
STX_197298864794,202.50,269,8.1
STX_197298796637,132.00,189,8.1
STX_197298796675,79.50,139,8.1
STX_197298859806,199.00,269,8.1
STX_197298859776,210.00,279,8.1
STX_197298859813,148.50,209,8.1
STX_197611210703,139.50,199,8.1
STX_196475472715,143.50,199,8.1
STX_196475469074,201.50,269,8.1
STX_197622429675,111.00,159,8.1
STX_197622427367,127.00,189,8.1
STX_197621213916,104.50,159,8.1
STX_197621213909,168.50,239,8.1
STX_197621217570,90.50,149,8.1
STX_197621213787,100.50,159,8.1
STX_197621213800,90.50,149,8.1
STX_197621213862,114.50,169,8.1
STX_197621213848,92.00,149,8.1
STX_197621213893,90.50,149,8.1
STX_197621217532,99.50,149,8.1
STX_197621217594,88.00,139,8.1
STX_197621217563,119.50,149,8.1
STX_197621217587,84.50,139,8.1
STX_197621213831,98.00,149,8.1
STX_196479157533,161.00,229,8.1
STX_196479157465,187.50,249,8.1
STX_196479153788,187.50,249,8.1
STX_196479153832,187.50,249,8.1
STX_196479153825,187.50,249,8.1
STX_196479157564,186.00,249,8.1
STX_196479157441,186.00,249,8.1
STX_196479157519,186.00,249,8.1
STX_196479157489,117.00,169,8.1
STX_196479153818,117.00,169,8.1
STX_196479157540,186.00,249,8.1
STX_196479157458,162.50,229,8.1
STX_196479157496,138.50,199,8.1
STX_196479157502,187.50,249,8.1
STX_198320488582,212.50,289,8.1
STX_197617253643,187.50,249,8.1
STX_197617253568,165.00,229,8.1
STX_197617253537,142.00,199,8.1
STX_197617253636,111.00,159,8.1
STX_195740324063,168.50,239,8.1
STX_195740327729,168.50,239,8.1
STX_195740327569,109.50,159,8.1
STX_195740327576,168.50,239,8.1
STX_196477125909,83.00,139,8.1
STX_196477125985,89.50,149,8.1
STX_196477125954,131.00,189,8.1
STX_196477125930,111.00,159,8.1
STX_197619764833,161.00,229,8.1
STX_197619761092,102.00,159,8.1
STX_197619761054,104.50,159,8.1
STX_197619764826,79.50,139,8.1
STX_197619764840,161.00,229,8.1
STX_197619764888,72.00,129,8.1
STX_197619761078,99.50,149,8.1
STX_197619764819,161.00,229,8.1
STX_197619764871,100.50,159,8.1
STX_197619761085,102.00,159,8.1
STX_197619761153,161.00,229,8.1
STX_193104586713,134.50,189,8.1
STX_193104586690,84.50,139,8.1
STX_193104586737,84.50,139,8.1
STX_193104586706,134.50,189,8.1
STX_193104586744,87.00,139,8.1
STX_197612477600,309.50,379,8.1
STX_197612477662,304.50,379,8.1
STX_197621745127,153.50,219,8.1
STX_197621745226,202.50,269,8.1
STX_197621745196,167.50,239,8.1
STX_197621748890,167.50,239,8.1
STX_196478527085,491.50,579,8.1
STX_197615709579,134.50,189,8.1
STX_197615705885,114.50,169,8.1
STX_197615709593,129.50,189,8.1
STX_197615709630,193.50,259,8.1
STX_197615705878,126.00,179,8.1
STX_195735059338,114.50,159,8.1
STX_197626954180,117.00,169,8.1
STX_197626954128,123.50,149,8.1
STX_197626954159,119.50,149,8.1
STX_197613364343,225.00,299,8.1
STX_197613364312,122.00,149,8.1
STX_197613360574,230.00,299,8.1
STX_197621574239,90.50,149,8.1
STX_197621570514,119.50,149,8.1
STX_197621570552,92.00,149,8.1
STX_197621574277,103.00,159,8.1
STX_197621570521,119.50,149,8.1
STX_197621574291,98.00,149,8.1
STX_197621574192,111.00,159,8.1
STX_197621574307,98.00,149,8.1
STX_197621574208,112.00,169,8.1
STX_197621574246,126.00,179,8.1
STX_198322400872,111.00,159,8.1
STX_198322400810,103.00,159,8.1
STX_197608324260,204.00,269,8.1
STX_197608321788,236.50,309,8.1
STX_197608324239,298.00,369,8.1
STX_197608324390,230.00,299,8.1
STX_887383687468,156.00,219,8.1
STX_887383687406,136.00,189,8.1
STX_887383687482,149.50,209,8.1
STX_887383687390,136.00,189,8.1
STX_887383687345,196.50,259,8.1
STX_887383687321,122.00,149,8.1
STX_887383687413,139.50,199,8.1
STX_887383687383,104.50,159,8.1
STX_196463443499,177.50,239,8.1
STX_191531312233,149.50,209,8.1
STX_191531308496,87.00,139,8.1
STX_191531312226,111.00,159,8.1
STX_191531308489,157.50,219,8.1
STX_191531308458,88.00,139,8.1
STX_191531308502,149.50,209,8.1
STX_191531312172,83.00,139,8.1
STX_191531308434,151.00,209,8.1
STX_191531312202,151.00,209,8.1
STX_197607350130,245.50,319,8.1
STX_197607350239,601.00,699,8.1
STX_198322400995,132.00,189,8.1
STX_198322404665,119.50,149,8.1
STX_198322400964,100.50,159,8.1
STX_196468157131,155.00,219,8.1
STX_197615712388,318.00,389,8.1
STX_197615712265,427.50,509,8.1
STX_194814323513,152.50,209,8.1
STX_194814319844,147.00,209,8.1
STX_196478852088,122.00,149,8.1
STX_196478852057,127.00,179,8.1
STX_196479210115,270.50,339,8.1
STX_196479210030,175.00,239,8.1
STX_196479210245,185.00,249,8.1
STX_196479213871,185.00,249,8.1
STX_196479210047,442.50,519,8.1
STX_196479210184,239.00,309,8.1
STX_196479210153,201.50,269,8.1
STX_196474632967,193.50,259,8.1
STX_196474632998,155.00,219,8.1
STX_196474636408,193.50,259,8.1
STX_196474636422,229.00,299,8.1
STX_195739664729,113.50,169,8.1
STX_195739661032,143.50,199,8.1
STX_195739664743,121.00,149,8.1
STX_195739661025,105.50,159,8.1
STX_195739660974,119.50,149,8.1
STX_195739661001,121.00,149,8.1
STX_195739664705,122.00,149,8.1
STX_887373424578,180.00,239,8.1
STX_198320234127,241.50,319,8.1
STX_198320234073,245.50,319,8.1
STX_197615174452,156.00,219,8.1
STX_197615174391,144.50,209,8.1
STX_197615174421,94.50,149,8.1
STX_197615174377,171.00,239,8.1
STX_197615174438,192.50,259,8.1
STX_197615174384,92.00,149,8.1
STX_196478859858,182.50,239,8.1
STX_196478859872,454.00,529,8.1
STX_195747842225,236.50,309,8.1
STX_195747842300,236.50,309,8.1
STX_195747838587,196.50,259,8.1
STX_195747842249,68.00,129,8.1
STX_196478890110,226.50,299,8.1
STX_196478889961,200.00,269,8.1
STX_196478889886,211.50,279,8.1
STX_196478890059,161.00,229,8.1
STX_196478889978,201.50,269,8.1
STX_196478889992,97.00,149,8.1
STX_196478889947,261.50,329,8.1
STX_196479070979,209.00,279,8.1
STX_196477118901,112.00,169,8.1
STX_196477115238,161.00,229,8.1
STX_196477115153,274.00,339,8.1
STX_196477115191,102.00,159,8.1
STX_196477118918,187.50,249,8.1
STX_197621664107,119.50,169,8.1
STX_198321250126,456.50,559,8.1
STX_197619692174,118.50,169,8.1
STX_197619688399,128.50,189,8.1
STX_197619688375,113.50,169,8.1
STX_197611236192,187.50,249,8.1
STX_197611236338,114.50,169,8.1
STX_197611236222,141.00,199,8.1
STX_197611236291,108.00,159,8.1
STX_197611236239,102.00,159,8.1
STX_197611236307,108.00,159,8.1
STX_197620236718,180.00,239,8.1
STX_197620236671,180.00,239,8.1
STX_197620719716,270.50,339,8.1
STX_197620719624,157.50,219,8.1
STX_197620723416,241.50,319,8.1
STX_197614777326,170.00,239,8.1
STX_197614777357,142.00,199,8.1
STX_197614777302,93.00,149,8.1
STX_197614777364,129.50,189,8.1
STX_197614777210,170.00,239,8.1
STX_197614777227,167.50,239,8.1
STX_197614777319,128.50,189,8.1
STX_197614777289,157.50,219,8.1
STX_197614777203,129.50,189,8.1
STX_197614777265,157.50,219,8.1
STX_198320488575,181.00,259,8.1
STX_198320488612,177.50,249,8.1
STX_198320488551,182.50,249,8.1
STX_198320488629,173.50,239,8.1
STX_196479106135,173.50,239,8.1
STX_196479106289,147.00,209,8.1
STX_196479106272,173.50,239,8.1
STX_196479106197,151.00,209,8.1
STX_196479106265,403.50,479,8.1
STX_197620212040,129.50,189,8.1
STX_197620208302,129.50,189,8.1
STX_197620211975,102.00,159,8.1
STX_197620212002,156.00,219,8.1
STX_197617243248,216.50,289,8.1
STX_197617243231,148.50,209,8.1
STX_197617243200,158.50,219,8.1
STX_197620227013,104.50,159,8.1
STX_197620227044,105.50,159,8.1
STX_197620230686,102.00,159,8.1
STX_197620226986,105.50,159,8.1
STX_197620230709,74.50,129,8.1
STX_197620226962,107.00,159,8.1
STX_196469550467,188.50,249,8.1
STX_194814335233,161.00,229,8.1
STX_194814335097,171.00,239,8.1
STX_194814335042,113.50,169,8.1
STX_194823762914,1074.00,1209,8.1
STX_195740080631,528.00,609,8.1
STX_195740080624,1187.00,1329,8.1
STX_195740080655,288.00,359,8.1
STX_196464513184,331.00,619,8.1
STX_197621790165,327.00,399,8.1
STX_197621790103,214.00,279,8.1
STX_197621793838,268.00,339,8.1
STX_197621793821,165.00,229,8.1
STX_196471435127,240.50,309,8.1
STX_196471431464,187.50,249,8.1
STX_196471435264,314.50,389,8.1
STX_196471435219,171.00,239,8.1
STX_196471435226,171.00,239,8.1
STX_196478954515,84.50,139,8.1
STX_196478954539,84.50,139,8.1
STX_196478953723,79.50,139,8.1
STX_196478954447,79.50,139,8.1
STX_196478953716,102.00,159,8.1
STX_196478954584,129.50,189,8.1
STX_196478954492,72.00,129,8.1
STX_196478954461,128.50,189,8.1
STX_196478953679,73.00,129,8.1
STX_196478954553,82.00,139,8.1
STX_196478954546,93.00,149,8.1
STX_196478954454,70.50,129,8.1
STX_196478954508,75.50,129,8.1
STX_196478953693,143.50,199,8.1
STX_196478954485,73.00,129,8.1
STX_196478634820,287.00,359,8.1
STX_196478634950,324.50,399,8.1
STX_196478634813,385.00,459,8.1
STX_196478634790,216.50,289,8.1
STX_196479148135,117.00,169,8.1
STX_196479148241,121.00,149,8.1
STX_196479144441,85.50,139,8.1
STX_196479144427,117.00,169,8.1
STX_196479144465,85.50,139,8.1
STX_196479144458,117.00,169,8.1
STX_196479144397,100.50,159,8.1
STX_196479148104,111.00,159,8.1
STX_196148820744,212.50,279,8.1
STX_197621186913,114.50,169,8.1
STX_198486109932,202.50,269,8.1
STX_197621186890,114.50,169,8.1
STX_196652224120,127.00,179,8.1
STX_198482436919,134.50,189,8.1
STX_196148820751,270.50,349,8.1
STX_198482384197,144.50,209,8.1
STX_198482497316,133.50,189,8.1
STX_197621187040,89.50,149,8.1
STX_197864676264,338.50,409,8.1
STX_196149780818,132.00,189,8.1
STX_197860699588,182.50,239,8.1
STX_198720139190,453.00,529,8.1
STX_198480890829,139.50,199,8.1
STX_193103328390,226.50,299,8.1
STX_196148820843,313.00,389,8.1
STX_196148820737,137.00,199,8.1
STX_197670260329,180.00,239,8.1
STX_196148820805,299.50,369,8.1
STX_198482580056,156.00,219,8.1
STX_196148820850,398.50,469,8.1
STX_197602695755,295.50,369,8.1
STX_197599164203,201.50,269,8.1
STX_195749847525,215.00,279,8.1
STX_197593633170,239.00,309,8.1
STX_196149780825,132.00,189,8.1
STX_196149780924,136.00,189,8.1
STX_197298670753,167.50,229,8.1
STX_197860587373,258.00,319,8.1
STX_196152489630,343.50,419,8.1
STX_198482659394,186.00,249,8.1
STX_196149780832,132.00,189,8.1
STX_198482467517,285.50,359,8.1
STX_220115236419,333.50,409,8.1
STX_196432308941,293.00,359,8.1
STX_196148820782,312.00,389,8.1
STX_196148820768,231.50,299,8.1
STX_197673009000,142.00,199,8.1
STX_196149780894,132.00,189,8.1
STX_195292535504,88.00,149,8.1
STX_196149780856,129.50,189,8.1
STX_196149508597,260.50,329,8.1
STX_193154364361,158.50,219,8.1
STX_197600691346,236.50,309,8.1
STX_196148820775,292.00,359,8.1
STX_197614770105,107.00,159,8.1
STX_196148820812,285.50,359,8.1
STX_197862742381,192.50,259,8.1
STX_197602272871,214.00,279,8.1
STX_197621186869,114.50,169,8.1
STX_197860679443,204.00,269,8.1
STX_197967680168,183.50,249,8.1
STX_198727352530,370.00,449,8.1
STX_195240804850,230.00,299,8.1
STX_196149548746,442.50,519,8.1
STX_197612410300,215.00,279,8.1
STX_197614940263,246.50,319,8.1
STX_197862774153,166.00,229,8.1
STX_197598296059,155.00,219,8.1
STX_196148820720,201.50,269,8.1
STX_195239835810,111.00,159,8.1
STX_197615668494,79.50,139,8.1
STX_192410444663,214.00,279,8.1
STX_196652224113,117.00,169,8.1
STX_196149780863,116.00,169,8.1
STX_196652846797,263.00,329,8.1
STX_196149548692,1319.00,1469,8.1
STX_196604969246,151.00,209,8.1
STX_196149780849,132.00,189,8.1
STX_197593663054,196.50,259,8.1
STX_197621186982,103.00,159,8.1
STX_198686350240,180.00,239,8.1
STX_198482605506,193.50,259,8.1
STX_194502875904,214.00,279,8.1
STX_888409940192,128.50,189,8.1
STX_195866292741,445.00,519,8.1
STX_195481295578,283.00,349,8.1
STX_197860682474,180.00,239,8.1
STX_197621187026,114.50,169,8.1
STX_197621187033,114.50,169,8.1
STX_197860773998,199.00,259,8.1
STX_197599113584,141.00,199,8.1
STX_195244262182,387.50,459,8.1
STX_196432308880,293.00,359,8.1
STX_197864088715,139.50,199,8.1
STX_197626459142,104.50,159,8.1
STX_198481063628,368.50,449,8.1
STX_196148820713,219.00,289,8.1
STX_197621190651,114.50,169,8.1
STX_197621186944,114.50,169,8.1
STX_196604969277,113.50,169,8.1
STX_883212945075,375.00,459,8.1
STX_197670260336,180.00,239,8.1
STX_197634319667,168.50,239,8.1
STX_197298184090,322.00,399,8.1
STX_192410444717,214.00,279,8.1
STX_196149548708,533.00,619,8.1
STX_197298381949,368.50,449,8.1
STX_197862165197,143.50,199,8.1
STX_196149190068,108.00,159,8.1
STX_197621187002,109.50,159,8.1
STX_196148820829,334.50,409,8.1
STX_198482511524,278.00,349,8.1
STX_196153299528,309.50,379,8.1
STX_197602275926,232.50,309,8.1
STX_197596923988,131.00,189,8.1
STX_197600910768,173.50,239,8.1
STX_196148820799,295.50,369,8.1
STX_196148820836,484.00,569,8.1
STX_194276101865,300.50,369,8.1
STX_197670260343,180.00,239,8.1
STX_196652224106,127.00,179,8.1
STX_196149780900,136.00,189,8.1
STX_197601792134,121.00,149,8.1
STX_196652224090,102.00,159,8.1
STX_197602856408,183.50,249,8.1
STX_197615732669,161.00,229,8.1
STX_197594580244,156.00,219,8.1
STX_195481295561,241.50,319,8.1
STX_196652846810,235.00,309,8.1
STX_194497739427,153.50,219,8.1
STX_196605832105,271.50,339,8.1
STX_197862163643,143.50,199,8.1
STX_196608051084,166.00,229,8.1
STX_197670260299,180.00,239,8.1
STX_197601907002,266.50,329,8.1
STX_196149780870,136.00,189,8.1
STX_196478355381,97.00,149,8.1
STX_196478359105,166.00,229,8.1
STX_196478359211,122.00,149,8.1
STX_196478359112,129.50,189,8.1
STX_196478359082,160.00,219,8.1
STX_196478359174,129.50,189,8.1
STX_196478359143,171.00,239,8.1
STX_197621115708,177.50,239,8.1
STX_197621357689,226.50,299,8.1
STX_197621115678,210.00,279,8.1
STX_197621115722,243.00,319,8.1
STX_197621115739,197.50,259,8.1
STX_197621115692,215.00,279,8.1
STX_197621115623,205.00,269,8.1
STX_197621115548,156.00,219,8.1
STX_198322408496,127.00,179,8.1
STX_198322404801,100.50,149,8.1
STX_198322408595,87.00,139,8.1
STX_198322404849,107.00,159,8.1
STX_887225864880,122.00,149,8.1
STX_887225864903,134.50,189,8.1
STX_887225864927,136.00,189,8.1
STX_887225864941,153.50,219,8.1
STX_198481718702,310.50,389,8.1
STX_882801638879,131.00,189,8.1
STX_882801638886,119.50,149,8.1
STX_888977860427,168.50,239,8.1
STX_197859143849,162.50,229,8.1
STX_197859138692,187.50,249,8.1
STX_197859118397,200.00,269,8.1
